"zcta","population","land_area_meter2","land_area_mile2","pop_density_mile2"
"08045",2846,3370776,1.30146388956309,2186.76831744862
"08046",31549,18987091,7.33095681954193,4303.53100919933
"08048",12309,34080778,13.158661950606,935.429456749065
"08049",5678,3260392,1.25884438889454,4510.48600612676
"08050",24841,78825113,30.4345462766525,816.210623749514
"08051",10357,9704545,3.74694577217234,2764.11793224202
"08052",18940,9923969,3.83166585220836,4943.01975447155
"08053",45489,75510941,29.1549373136716,1560.25031062814
"08054",41795,56204780,21.7007868784035,1925.96702756406
"08055",27454,103456649,39.9448354944686,687.297861166601
"08056",4831,23820600,9.19718507777628,525.269412232819
"08057",20893,39556573,15.272878219842,1367.9805272628
"08059",5676,3186133,1.23017282870333,4613.98582992831
"08060",24349,57487313,22.1959756381054,1097.00066340847
"08061",2957,3609955,1.39381141774111,2121.52086169037
"08062",16272,78714145,30.3917012923234,535.409315967123
"08063",3068,2651545,1.02376724797244,2996.77490765224
"08064",156,3315873,1.28026572275263,121.84970450087
"08065",7296,4818368,1.86038228545187,3921.77460356105
"08066",8700,12772581,4.93152109425828,1764.16157078377
"08067",1610,49728728,19.2003692223704,83.8525541542288
"08068",7166,60072432,23.1940956640945,308.957939286819
"08069",12608,43687925,16.8680021447407,747.45069936638
"08070",12458,53050747,20.4830079289894,608.211452301803
"08071",9415,8600921,3.32083416355309,2835.13103524764
"08072",327,590195,0.227875563460961,1434.99370899425
"08073",248,248161,0.0958154977660529,2588.30779761252
"08074",17,886988,0.342467981401251,49.6396770595674
"08075",28894,25726268,9.93296760604156,2908.89904668829
"08077",19258,20977098,8.09930281775651,2377.73552036846
"08078",8360,5199995,2.00772929390995,4163.90796575934
"08079",10353,235838498,91.0577531452093,113.697072927883
"08080",37112,74833666,28.8934399742447,1284.44380569019
"08081",49421,69263300,26.7427096377733,1848.01767170946
"08083",9684,6483768,2.50339682028846,3868.34397228487
"08084",7003,4044960,1.56176778721787,4484.02128492811
"08085",20424,119778769,46.2468412584575,441.630162065715
"08086",7947,18914099,7.30277445078559,1088.2165474993
"08087",24764,129323876,49.9322276746761,495.952236726651
"08088",24153,358759171,138.51769032,174.367620079445
"08089",4448,49543472,19.1288414808874,232.528457326818
"08090",8200,6639373,2.56347624666846,3198.78134648482
"08091",5453,8655350,3.34184931794039,1631.73126051079
"08092",3557,60010049,23.1700094531382,153.517416865716
"08093",9322,12088415,4.66736312485693,1997.27335341746
"08094",40233,136741723,52.7962744131138,762.042406348406
"08095",116,5249749,2.02693942070607,57.2291400596434
"08096",35641,39129635,15.1080365364782,2359.07557636263
"08097",3204,3570015,1.37839049752892,2324.45015091434
"08098",9341,146016388,56.3772425893719,165.687422282
"08102",7623,2463749,0.951258807006803,8013.59203599519
"08103",14432,5573249,2.15184346899455,6706.80753872091
"08104",23269,8015497,3.09480069349053,7518.73942930897
"08105",28469,6712650,2.59176865453998,10984.3908908039
"08106",9710,4252426,1.64187085764204,5913.98522898747
"08107",13055,4632265,1.78852751544064,7299.30061869002
"08108",18378,7085177,2.73560213335532,6718.08220059351
"08109",22916,12606894,4.86754898591586,4707.91358573009
"08110",18397,16634430,6.42258932912329,2864.42103912493
"08201",10091,14763274,5.70013195855363,1770.30989341526
"08202",1525,16423247,6.34105111697582,240.496405385753
"08203",9164,17062233,6.58776499085422,1391.06358722911
"08204",18824,52577550,20.3003055458736,927.276683469738
"08205",28275,109718547,42.3625678288413,667.452457420436
"08210",16648,178275169,68.8324275654201,241.862746801678
"08212",204,2179467,0.841496913172038,242.42513169896
"08215",13674,300249252,115.926884297956,117.953657452356
"08217",24,119929,0.0463048457718375,518.304285436077
"08221",6959,9957859,3.84475085436136,1810.00024802802
"08223",4057,33525865,12.9444088435028,313.417171000153
"08224",546,12215464,4.71641701799759,115.765844690258
"08225",8480,16125615,6.22613475932451,1362.00071598194
"08226",11328,17318280,6.68662529024254,1694.12813015414
"08230",5458,32571628,12.5759758780417,434.002104721745
"08232",19507,15173130,5.8583782448452,3329.7611019166
"08234",42628,157022859,60.6268648004068,703.120640335569
"08240",2282,4066215,1.56997438859769,1453.52689609051
"08241",1043,19141904,7.39073045301236,141.122722122126
"08242",3004,13098353,5.05730236665098,593.992564061242
"08243",1971,5709002,2.20425799532316,894.17845106241
"08244",10811,14974701,5.78176437962778,1869.84444369488
"08246",83,839987,0.324320793847597,255.919452512819
"08247",1037,12942816,4.99724919521776,207.514166192149
"08248",257,1429391,0.551890950501151,465.671705192173
"08251",9423,16361507,6.31721316970741,1491.63875697366
"08260",12888,41759883,16.1235809667802,799.326156301971
"08270",8541,299289410,115.556287229896,73.9120320040042
"08302",45661,370992772,143.241110072847,318.770218806448
"08310",1351,29248083,11.2927479795287,119.634300034771
"08311",2226,71353975,27.549923768084,80.7987716677014
"08312",8095,15047862,5.81001199964891,1393.28455784414
"08314",2817,33864629,13.0752063551392,215.445930525813
"08316",257,9764188,3.76997406321429,68.1702302696696
"08317",1509,18661034,7.20506550803405,209.435986156875
"08318",12330,206112755,79.5805796086312,154.93729827852
"08319",1179,36553691,14.1134589977937,83.5372816957421
"08320",1164,1093686,0.422274525367658,2756.50064134594
"08321",200,24151599,9.32498450615168,21.4477568159025
"08322",10938,74206678,28.6513585540645,381.762001943476
"08323",893,46075674,17.7899171876982,50.1969734079207
"08324",188,22051960,8.51430935609176,22.0804756014052
"08326",1531,8928416,3.44728068996495,444.118172464676
"08327",2954,13790081,5.32438004057523,554.806376984476
"08328",1201,5414481,2.09054280148708,574.491944936828
"08329",108,5903992,2.27954405521736,47.377895484324
"08330",28066,311386891,120.227150756923,233.441446655792
"08332",36305,274558252,106.007533742842,342.475659211829
"08340",1268,34118120,13.1730797774103,96.2569134496863
"08341",2220,6335156,2.44601740630315,907.597793163398
"08343",5077,86225643,33.2919068840107,152.499525415841
"08344",5074,63834825,24.6467637226796,205.868813329475
"08345",742,52384806,20.2258866714275,36.6856599195822
"08346",640,9801343,3.78431968891493,169.118904482276
"08348",131,3759066,1.45138349670353,90.2587085339849
"08349",2202,105049854,40.5599753839692,54.2899737772107
"08350",1327,10347081,3.99503030871357,332.162686502197
"08352",712,761762,0.294117952495614,2420.79748603791
"08353",450,3116143,1.20314953862695,374.018345644339
"08360",42689,110989668,42.8533503907099,996.164818171474
"08361",18590,78554106,30.3299098889724,612.926318213662
"08401",39075,27583233,10.6499458008793,3669.0327566525
"08402",6200,3670117,1.41704009580334,4375.31726756477
"08403",1088,5452770,2.10532626703552,516.78450843251
"08406",10429,5139317,1.98430138713391,5255.75402387007
"08501",6165,70111885,27.07035013798,227.739943095543
"08502",11688,33041687,12.757466672584,916.169353992332
"08505",17911,54695471,21.118039415596,848.137445314761
"08510",5981,49634347,19.163928514545,312.096760090738
"08511",810,6816858,2.63200358827737,307.750340313989
"08512",10813,54992208,21.2326102118154,509.263811285098
"08514",5392,67886251,26.2110280464546,205.714937637837
"08515",6468,54460226,21.0272108133097,307.601424526829
"08518",5509,4915046,1.89770986993543,2902.97272901228
"08520",27662,45441333,17.5449967583463,1576.63181025331
"08525",4905,57518270,22.2079282026274,220.867068519236
"08527",56139,220572074,85.163353885585,659.191981511454
"08528",128,1645029,0.635149247764928,201.527436977102
"08530",7662,65784215,25.3994274095206,301.660343615778
"08533",6371,48210274,18.614090855323,342.267589081748
"08534",12949,56783827,21.9243581750011,590.621622609911
"08535",4590,46319118,17.8839114415824,256.655263307089
"08536",20239,18919268,7.3047702128431,2770.65525817858
"08540",49153,134468649,51.9186356351871,946.731349902564
"08542",5507,1322833,0.510748676691185,10782.210999892
"08550",19486,48137182,18.5858698763508,1048.43088484089
"08551",5318,69832966,26.9626589100215,197.235740649577
"08553",622,1581944,0.610791993093277,1018.34995715966
"08554",3756,2735245,1.05608399864244,3556.53528017487
"08555",805,4375808,1.68950891416732,476.469815133675
"08558",7584,43179818,16.6718209352701,454.899319603154
"08559",5304,103530253,39.973254157746,132.688721790548
"08560",3840,35197181,13.5897075587093,282.566786916547
"08561",220,3113148,1.20199316266211,183.029327315603
"08562",4424,44539346,17.196737630669,257.258097146876
"08608",946,810939,0.313105298346256,3021.34778618099
"08609",13370,3530769,1.36323753221477,9807.53513900002
"08610",30469,19650197,7.58698347748438,4015.95707838587
"08611",26625,6805735,2.6277089739679,10132.4006059148
"08618",40655,15710248,6.06576066403721,6702.3745663155
"08619",21593,25868507,9.98788639097048,2161.91886398719
"08620",12481,23065218,8.90553045705217,1401.48866596896
"08628",9205,18073413,6.97818377152918,1319.11114716643
"08629",14051,2062280,0.796250759518924,17646.4509854776
"08638",22484,14896295,5.7514916537851,3909.24674040048
"08640",8032,55505335,21.4307296541218,374.788918979023
"08641",4851,13155010,5.07917775664751,955.075847395008
"08648",32231,43324018,16.727496866532,1926.82744209548
"08690",18967,18146073,7.00623795436887,2707.15898082976
"08691",16002,67658006,26.122902159278,612.565935531654
"08701",99467,63746255,24.6125666544974,4041.30952274433
"08720",988,3626168,1.40007129203756,705.678350537521
"08721",21127,40234794,15.5347408119108,1359.98406769693
"08722",11193,7218456,2.7870614429437,4016.05785489176
"08723",32520,31240800,12.062140314593,2696.03894100426
"08724",41401,35318835,13.6366784307046,3036.00324744629
"08730",4738,4542118,1.75372156415452,2701.68315018937
"08731",20180,124142172,47.9315605753481,421.016961637983
"08732",1438,1402520,0.541515999398957,2655.50787344432
"08733",2725,9442315,3.64569820313775,747.456275358906
"08734",8264,14823474,5.72337530849789,1443.90321349884
"08735",3582,4490415,1.7337589242514,2066.03118224562
"08736",12848,11976882,4.62429999280822,2778.36645978449
"08738",1028,2557856,0.987593722840757,1040.9138659195
"08740",1911,1363856,0.526587745541072,3629.02482289336
"08741",2651,2098242,0.810135765344427,3272.29103244557
"08742",24410,14527661,5.60916127067297,4351.80926739006
"08750",3272,4900392,1.89205192890415,1729.33942774768
"08751",4230,3396108,1.31124462944328,3225.94266929119
"08752",2200,12343342,4.76579098982768,461.623265622806
"08753",62844,59791763,23.0857287573586,2722.20126384221
"08755",26082,41497660,16.0223361004607,1627.85250767833
"08757",33534,66760385,25.776328753625,1300.96106084479
"08758",7651,32401393,12.5102477770822,611.578614295395
"08759",32970,166904593,64.4422236279491,511.62107922205
"08801",8999,42194046,16.2912122382394,552.383694251872
"08802",4263,61867273,23.887087648435,178.464619159184
"08804",2423,31824150,12.2873730087787,197.19430656731
"08805",12026,7343285,2.8352581892924,4241.58901838896
"08807",39382,66214019,25.5653756616708,1540.44284430539
"08808",47,103377,0.0399140828436429,1177.52924911528
"08809",5955,16629284,6.42060244741543,927.483059225563
"08810",9182,18790706,7.25513214713657,1265.58687199432
"08812",14573,13630511,5.26276971913661,2769.07422853964
"08816",47259,53326624,20.5895246341816,2295.2933999041
"08817",45039,27801921,10.7343817097267,4195.77030311761
"08820",40080,26842777,10.3640541409736,3867.21252656779
"08821",342,774759,0.29913612225019,1143.29221568888
"08822",31067,165098590,63.744921971315,487.364311371815
"08823",9258,9059337,3.49782957066348,2646.78418801403
"08824",12562,10085312,3.89396073277407,3226.02123187071
"08825",4415,75411263,29.1164514227124,151.632488997477
"08826",5091,53661191,20.7187016750587,245.720030137244
"08827",4296,48682075,18.7962542398254,228.556176416131
"08828",2321,2145336,0.828318860398826,2802.06103104119
"08829",3597,6380638,2.46357810467798,1460.07142747771
"08830",19169,8223628,3.17516052185013,6037.17508708203
"08831",50344,130346713,50.3271472482132,1000.33486403876
"08832",2657,3780922,1.45982214548064,1820.08473307904
"08833",8322,86512328,33.4025965813324,249.142307836358
"08835",10436,6122502,2.36391123788047,4414.71736872707
"08836",3898,12137910,4.68647325119399,831.755520850758
"08837",17199,23405687,9.03698627286896,1903.17872360117
"08840",16571,8340520,3.22029277536648,5145.80541457576
"08844",39920,142550333,55.038991272245,725.303990448146
"08846",13875,9032955,3.48764342351682,3978.33101470245
"08848",8416,86420602,33.367180974738,252.223884492121
"08850",8747,6356719,2.4543429271478,3563.88665302159
"08852",18095,36335064,14.0290466411781,1289.82392480524
"08853",5378,27898871,10.7718143139974,499.265940094381
"08854",57695,48666398,18.790201316286,3070.48333484294
"08857",41227,63101315,24.3635539283671,1692.15871055653
"08858",173,7110432,2.74535314336931,63.0155724839395
"08859",22183,11675098,4.50778053899464,4921.04702261025
"08861",54453,13320919,5.14323557966913,10587.30426723
"08863",13197,6601966,2.54903332322386,5177.25675838134
"08865",28883,111296597,42.9718563401292,672.137590970853
"08867",5158,75508984,29.1541817117473,176.92144650116
"08869",7758,5164059,1.99385432674057,3890.95627296018
"08872",20482,23207215,8.96035580525872,2285.84672809303
"08873",54342,83647232,32.2963768313011,1682.60360237476
"08876",22195,39366461,15.1994755662772,1460.24775020815
"08879",23214,18685619,7.21455782960182,3217.66081141541
"08880",4606,1674034,0.646348140873452,7126.19052910962
"08882",16270,7188302,2.77541891845501,5862.17809924601
"08884",8443,6017295,2.32329058808669,3634.06972993124
"08886",7476,39164365,15.1214458644444,494.397167243021
"08887",1116,1838086,0.709688972186658,1572.51985551
"08889",9359,64508698,24.906947542563,375.758610484347
"08890",0,454728,0.175571462349691,0
"08901",58347,16517670,6.37750804109187,9148.87125567789
"08902",41600,35238775,13.6057670918917,3057.52698242139
"08904",14250,4715426,1.82063615704719,7826.93452771555
"10001",23947,1592122,0.614721740862923,38955.8371018148
"10002",77925,2275984,0.87876233520808,88675.8533882183
"10003",55035,1493004,0.576452067112512,95471.9449193306
"10004",2990,1411030,0.544801728768153,5488.23515439399
"10005",8680,188254,0.0726852757542504,119418.959478769
"10006",3579,237286,0.0916166367919038,39064.957253662
"10007",7036,412691,0.159340885911042,44156.9027294608
"10009",60141,1596810,0.61653178778217,97547.281732777
"10010",33119,988468,0.381649628450138,86778.5464235737
"10011",50711,1713461,0.661570990678305,76652.3936426026
"10012",24527,837302,0.32328410955191,75868.2510996157
"10013",29619,1425085,0.550228394606467,53830.3735145912
"10014",31794,1423748,0.549712176020496,57837.5400562613
"10016",51448,1378161,0.532110936919021,96686.6050487317
"10017",16388,820952,0.316971339259741,51701.8353718438
"10018",9719,836252,0.322878702285441,30101.087285119
"10019",41592,1780742,0.6875483300072,60493.2019827093
"10020",0,71560,0.0276294704652977,0
"10021",44983,986800,0.38100561004969,118063.878361616
"10022",30807,1107169,0.427480340771286,72066.4719795445
"10023",61514,1268944,0.489942017469491,125553.632484339
"10024",58512,2222642,0.858166873867108,68182.5432579688
"10025",94382,1946729,0.751636268997185,125568.714407465
"10026",40105,860743,0.332334730250304,120676.523846286
"10027",65365,2250649,0.868980437021407,75220.335481948
"10028",50091,811363,0.313269005661478,159897.720791852
"10029",80866,2102362,0.811726506237622,99622.2242080235
"10030",30163,722531,0.278970778713835,108122.435400092
"10031",62382,1681541,0.64924660977763,96083.6746169012
"10032",63185,1695753,0.654733893654835,96504.8558083509
"10033",60810,1544120,0.596188065048568,101998.0163391
"10034",44186,2823928,1.09032469636846,40525.5426637312
"10035",35366,3689135,1.4243829866545,24828.9963663954
"10036",26868,1137910,0.439349507227039,61154.046056812
"10037",21184,666609,0.257379173803824,82306.581713354
"10038",22457,776339,0.299746163660687,74920.0581109733
"10039",27203,1132695,0.43733598447024,62201.6046380265
"10040",46003,988493,0.381659281004102,120534.210196517
"10044",11945,595884,0.230072098640909,51918.5075920199
"10065",29565,984659,0.38017896532825,77766.0067922834
"10069",5195,249044,0.0961564259720459,54026.5504617472
"10075",22818,477128,0.184220150701042,123862.671445914
"10103",0,24776,0.00956606708004774,0
"10110",0,26711,0.0103131747568274,0
"10111",0,9576,0.0036973142702025,0
"10112",0,15253,0.00588921622424799,0
"10115",0,6618,0.00255522408523393,0
"10119",0,42613,0.0164529712819694,0
"10128",62743,1206193,0.465713720918793,134724.396515989
"10152",0,12423,0.00479654711557286,0
"10153",0,12281,0.00474172060905983,0
"10154",0,12382,0.00478071692707262,0
"10162",1324,29812,0.0115104775504675,115025.635921268
"10165",0,13058,0.00504172198624731,0
"10167",0,12396,0.00478612235729221,0
"10168",0,13211,0.00510079561650431,0
"10169",0,9924,0.00383167782137527,0
"10170",0,24921,0.0096220518930364,0
"10171",0,12470,0.00481469391702435,0
"10172",0,12415,0.00479345829830452,0
"10173",0,12297,0.00474789824359651,0
"10174",0,13224,0.00510581494456536,0
"10177",0,5421,0.00209305980145862,0
"10199",0,65414,0.0252564865988958,0
"10271",0,6779,0.00261738653275927,0
"10278",0,35671,0.0137726500973677,0
"10279",0,10805,0.00417183382305117,0
"10280",9820,304656,0.117628339212909,83483.2835837773
"10282",5644,179389,0.0692624801187716,81487.1195822276
"10301",39451,9187886,3.54746261704196,11120.9064784722
"10302",18539,3079121,1.18885526451339,15593.9924340481
"10303",25804,8141997,3.14364261654615,8208.31218669197
"10304",41884,9655720,3.72809433428151,11234.6942551474
"10305",42311,10304618,3.97863525275538,10634.5511242072
"10306",54021,19360637,7.47518373645682,7226.71199860106
"10307",15528,4764129,1.83944049047468,8441.6973967953
"10308",30024,5099583,1.96896000396638,15248.659159921
"10309",33660,17239253,6.65611279495941,5057.0056483253
"10310",23708,4650151,1.79543333864833,13204.6116609644
"10311",0,121555,0.0469326478816275,0
"10312",61058,19636081,7.58153325941439,8053.51607792277
"10314",89960,35430394,13.6797516014095,6576.14280004405
"10451",48240,2665304,1.02907962757183,46876.8389806969
"10452",77983,2559782,0.98833735559811,78903.220199349
"10453",82232,2372518,0.916034320980816,89769.5622495373
"10454",38654,2714424,1.04804496559943,36882.0053230176
"10455",42558,1846908,0.713095165429319,59680.6738612201
"10456",94667,2635672,1.0176386484099,93026.1445434695
"10457",75668,2743121,1.05912493924312,71443.8846601744
"10458",85157,2603707,1.00529689291209,84708.3091576281
"10459",48895,2124310,0.820200676413312,59613.459737457
"10460",60772,3399055,1.31238247250451,46306.622705822
"10461",51021,6198875,2.39339901803483,21317.381521236
"10462",79188,3821048,1.47531488069431,53675.3211373647
"10463",72863,3755201,1.44989121186077,50254.1152080568
"10464",4517,8989467,3.47085261284612,1301.40933766013
"10465",44269,8780431,3.39014336203304,13058.1498398499
"10466",73569,5212056,2.01238607204413,36558.0944044552
"10467",102718,6052829,2.33701034218834,43952.7365992812
"10468",77657,2773217,1.07074506980662,72526.133614629
"10469",73008,6405054,2.47300517498095,29521.9762330511
"10470",14592,3703474,1.42991930550584,10204.7716565642
"10471",22040,6656340,2.57002724199245,8575.78458308993
"10472",68924,2729341,1.05380445149841,65404.9239420052
"10473",62531,5539539,2.13882796523008,29236.1054823188
"10474",12608,3961350,1.52948578574213,8243.29334573212
"10475",44241,4482259,1.73060987504632,25563.8203837337
"10501",1239,3624479,1.39941916549178,885.367322781086
"10502",5619,5491264,2.12018888352645,2650.23557271656
"10503",137,38497,0.0148637747974087,9217.03953856218
"10504",8052,42167505,16.2809647008496,494.565288233801
"10505",960,1689621,0.652366315218653,1471.56586354131
"10506",5856,42346697,16.3501511188431,358.161827217066
"10507",7011,18925701,7.307254008029,959.457546199504
"10509",19897,93497178,36.0994622434277,551.1716453234
"10510",10672,25699126,9.9224880212544,1075.53669776573
"10511",2271,3798808,1.46672796868833,1548.3443750179
"10512",24608,141306299,54.5586670595448,451.037412133677
"10514",12694,33239922,12.8340056339827,989.091041567571
"10516",5521,81617894,31.5128450490889,175.198398983009
"10517",427,850209,0.328267530112218,1300.76830886695
"10518",1246,8929024,3.44751544007734,361.419701131795
"10519",185,1927172,0.74408526908257,248.627419043113
"10520",13185,35642016,13.7614593124045,958.110597188997
"10522",11141,6291702,2.42923972310585,4586.20855489549
"10523",9648,9362645,3.61493744416668,2668.9258525258
"10524",4303,53875683,20.8015174992488,206.859908184843
"10526",1683,8528944,3.29304368848768,511.07733732282
"10527",821,6331137,2.44446566172797,335.860721160486
"10528",13350,9910759,3.82656544269401,3488.76824398467
"10530",12543,9913591,3.82765888400701,3276.93777844417
"10532",5012,4909647,1.89562530438146,2643.98243071322
"10533",7579,9210994,3.55638466572156,2131.09680543016
"10535",511,1169775,0.451652652508994,1131.40041835539
"10536",10730,66368154,25.6248875178777,418.733545367331
"10537",1661,2789285,1.07694895929008,1542.32007531251
"10538",16894,9309989,3.59460684890647,4699.81856434158
"10541",26743,64465353,24.890211944501,1074.43842019627
"10543",20733,10581261,4.08544771220104,5074.84159889787
"10545",128,326173,0.125936099358267,1016.38847520489
"10546",1494,2908727,1.12306577331071,1330.28717952628
"10547",7709,13120789,5.06596495468003,1521.72391024503
"10548",3547,6067739,2.34276712537221,1514.02158651875
"10549",16602,49697616,19.1883568120138,865.212178543892
"10550",37014,5145617,1.98673383073273,18630.5782019874
"10552",20614,4291820,1.65708096607566,12439.9473664939
"10553",10782,1790572,0.691343714225672,15595.7156738978
"10560",4920,54013691,20.8548026859449,235.916880830325
"10562",31955,35699544,13.7836709973812,2318.32289134522
"10566",24035,11322934,4.3718092584337,5497.7238436544
"10567",20778,57335259,22.1372672604904,938.598235974845
"10570",12656,16881478,6.51797509518688,1941.70732707243
"10573",39188,14181883,5.47565563849648,7156.7685382714
"10576",4988,58277924,22.5012322517729,221.676748374836
"10577",6332,17438864,6.73318303292822,940.417031444673
"10578",851,4101867,1.58373970275404,537.335774635285
"10579",9141,84879360,32.7721041117017,278.926246811723
"10580",17549,21976141,8.48503547653324,2068.22941972778
"10583",40221,32018612,12.3624552067332,3253.47993803801
"10588",2771,5169907,1.99611225216372,1388.19848282396
"10589",9426,20708929,7.99576218800234,1178.87448105244
"10590",7047,34956337,13.4967171704373,522.126966951303
"10591",23363,25601274,9.8847071528367,2363.55004136823
"10594",5107,6487417,2.50480570706499,2038.88069465641
"10595",8366,15398328,5.94532767874465,1407.15540876066
"10596",1462,1609859,0.62157003484899,2352.10823886514
"10597",919,8647618,3.33886397605054,275.243318263915
"10598",29789,68630928,26.4985494435715,1124.17474259999
"10601",11826,1642353,0.634116038388668,18649.5834895624
"10603",17981,8530538,3.29365913532839,5459.27773980388
"10604",11153,17589903,6.79149951685232,1642.19992541045
"10605",18001,13159995,5.08110247590785,3542.7350826621
"10606",17356,3912508,1.5106277841146,11489.2630616963
"10607",6828,5747264,2.21903103611332,3077.01870270341
"10701",59101,10944243,4.2255958459131,13986.4298799804
"10703",21348,4561348,1.76114630866329,12121.6504812727
"10704",32733,6918573,2.67127596933351,12253.6946297491
"10705",41588,5730917,2.21271942412762,18794.9721715831
"10706",8903,7494737,2.89373413340797,3076.64753897584
"10707",10453,3363594,1.29869090386043,8048.87442341196
"10708",22130,7972287,3.07811721921991,7189.45979763838
"10709",9506,3529311,1.36267459526761,6975.98680786526
"10710",27022,11863711,4.58060442542381,5899.22147610462
"10801",41773,8850474,3.41718711552383,12224.3818052078
"10803",12650,5668098,2.18846487263014,5780.30753804011
"10804",14466,11224989,4.33399248251526,3337.79997504854
"10805",19681,4469050,1.72550985163414,11405.9041629703
"10901",23948,46649525,18.01148229748,1329.59628777197
"10910",25,5388402,2.08047364329445,12.0164944557587
"10911",0,2696475,1.04111481795575,0
"10913",5686,10694635,4.12922165832363,1377.01496080702
"10914",415,6325877,2.44243476437404,169.912419383024
"10915",75,373883,0.144357033342327,519.545173958693
"10916",4228,52319624,20.2007197605294,209.299472995075
"10917",1862,9627124,3.71705335695583,500.934428750017
"10918",12477,85261275,32.9195623175814,379.014759662718
"10919",1393,10661356,4.1163725645895,338.404743045632
"10920",8869,10814607,4.17554310648829,2124.03507132249
"10921",3765,21008694,8.11150210155782,464.155707890026
"10922",1637,5889712,2.27403051639337,719.86720855281
"10923",8553,5093754,1.96670941448424,4348.88852263057
"10924",13253,99312353,38.3447138632298,345.627823623136
"10925",3942,10200331,3.93836981694747,1000.92174763195
"10926",3526,13423523,5.18285120554422,680.3205147445
"10927",12181,5092349,1.96616694095149,6195.30302656053
"10928",3974,14099225,5.44374120627567,730.012660304035
"10930",8837,35941822,13.8772150561485,636.799239922756
"10931",1041,16552988,6.39114439712727,162.881627344848
"10932",72,386531,0.149240453443572,482.442919052262
"10933",738,2828798,1.09220501388057,675.697319295315
"10940",49692,168071510,64.892772800489,765.755535717
"10941",12869,82948359,32.0265404574541,401.822982319802
"10950",50397,94270110,36.3978929570342,1384.61311646504
"10952",41811,23631656,9.12423339153264,4582.4123743701
"10953",125,2850764,1.10068613389511,113.56552622104
"10954",23608,17818949,6.87993467185783,3431.42793151334
"10956",31691,41892793,16.174897804672,1959.27049324826
"10958",3286,59221765,22.8656512991937,143.709005136271
"10960",15547,10835846,4.18374353023357,3716.04996521669
"10962",5739,15178994,5.8606423479029,979.244195314798
"10963",4178,32820248,12.6719685966985,329.704099889303
"10964",1372,6327339,2.44299924572983,561.604757921293
"10965",14836,13598317,5.25033954624449,2825.72200699134
"10968",2309,1504350,0.580832782203335,3975.32658408333
"10969",1341,28901867,11.1590732346068,120.171269764702
"10970",9804,35688286,13.7793242592803,711.500783022582
"10973",2377,21742584,8.39485861469054,283.149497698553
"10974",3204,24042475,9.28285149420289,345.152564597299
"10975",313,15237051,5.8830582809214,53.2036204732241
"10976",2614,2973734,1.14816511633107,2276.6760310163
"10977",64535,28696601,11.0798195889314,5824.55332255315
"10979",262,448168,0.173038632189653,1514.1127543868
"10980",13894,63144581,24.3802590243586,569.887300463804
"10983",5811,5267175,2.03366763692083,2857.39906290608
"10984",3065,4147190,1.60123901088566,1914.14272270616
"10985",176,665812,0.257071450383466,684.634562637999
"10986",1831,27971582,10.7998881880471,169.538792265134
"10987",3279,96112491,37.1092402379918,88.3607419330298
"10988",696,8044220,3.10589070579035,224.090306430435
"10989",9985,12773220,4.93176781353759,2024.62897231119
"10990",19781,157580280,60.8420862517237,325.12034380543
"10992",9224,28725073,11.0908126895895,831.679360039886
"10993",5355,2994239,1.15608214109199,4632.02380666645
"10994",7738,15816082,6.10662339988439,1267.14871595758
"10996",6541,8387451,3.23841293576903,2019.81653659826
"10998",3063,48351729,18.6687069361596,164.071352690595
"11001",28010,5774463,2.22953262872351,12563.1711503755
"11003",45439,10755319,4.15265188171263,10942.1644997751
"11004",15151,2459128,0.949474628932178,15957.2457634171
"11005",1762,475147,0.183455282324969,9604.52039139884
"11010",24826,6151700,2.37518464870559,10452.2400031212
"11020",5897,5087262,1.96420283927098,3002.23575798754
"11021",17958,6054308,2.33758138728082,7682.29936194415
"11023",9885,4289293,1.65610528592102,5968.8234099818
"11024",7810,9126798,3.52387640838092,2216.30928412395
"11030",18194,17300852,6.67989630182346,2723.69497637762
"11040",42140,12396585,4.78634822705496,8804.2068819403
"11042",535,1522206,0.587727022346269,910.286544022127
"11050",30652,25869571,9.98829720366717,3068.79134400869
"11096",8609,3199474,1.23532381760045,6969.02292123092
"11101",28852,6743196,2.60356253107481,11081.7388311734
"11102",33727,2042467,0.788600917451722,42768.1470483006
"11103",38036,1842767,0.711496316390795,53459.166440868
"11104",25725,1005110,0.388075140572602,66288.7088362397
"11105",37288,4356927,1.68221891931188,22165.9616188675
"11106",40111,2214073,0.854858364470558,46921.223055286
"11109",5298,128903,0.0497697265425974,106450.253357641
"11201",61907,3643106,1.40661109039895,44011.454496951
"11203",75989,5555602,2.14502992420275,35425.6130148128
"11204",80056,4115354,1.58894706256631,50383.050440146
"11205",45148,2448133,0.945229435699004,47764.0647813858
"11206",87767,3715219,1.43445407535792,61184.9493878712
"11207",92580,6919426,2.67160531447475,34653.3222921821
"11208",99145,9265590,3.57746429916934,27713.7636350475
"11209",67950,5489556,2.11952942103966,32059.0029680596
"11210",68988,4251899,1.64166738180448,42023.1289021348
"11211",101560,5988801,2.31228899318118,43921.8455389854
"11212",82831,3985437,1.53878582843495,53828.8035081821
"11213",66503,2824121,1.09039921408506,60989.5890798139
"11214",94283,5617499,2.16892848951005,43469.851798248
"11215",71015,5637638,2.17670420088094,32625.0116902698
"11216",57410,2421197,0.934829387956504,61412.2755869878
"11217",39687,1943236,0.750287614157396,52895.7152579016
